Friendly,F,30/05/1915,Austria,Hungary,1,2
Friendly,F,06/06/1915,Denmark,Sweden,2,0
Friendly,F,27/06/1915,Norway,Sweden,1,1
Friendly,F,18/07/1915,Uruguay,Argentina,2,3
Friendly,F,15/08/1915,Argentina,Uruguay,2,1
Friendly,F,12/09/1915,Uruguay,Argentina,2,0
Friendly,F,19/09/1915,Denmark,Norway,8,1
Friendly,F,03/10/1915,Austria,Hungary,4,2
Friendly,F,24/10/1915,Sweden,Norway,5,2
Friendly,F,31/10/1915,Sweden,Denmark,0,2
Friendly,F,07/11/1915,Hungary,Austria,6,2
Friendly,F,07/05/1916,Austria,Hungary,3,1
Friendly,F,04/06/1916,Hungary,Austria,2,1
Friendly,F,04/06/1916,Denmark,Sweden,2,0
Friendly,F,25/06/1916,Norway,Denmark,0,2
SouthAmerica,T,02/07/1916,Uruguay,Chile,2,0
Friendly,F,02/07/1916,Sweden,Norway,6,0
SouthAmerica,T,06/07/1916,Argentina,Chile,6,1
SouthAmerica,T,08/07/1916,Brazil,Chile,1,1
SouthAmerica,T,10/07/1916,Argentina,Brazil,1,1
Friendly,F,12/07/1916,Argentina,Chile,1,0
SouthAmerica,T,12/07/1916,Uruguay,Brazil,2,1
Friendly,F,14/07/1916,Uruguay,Chile,4,1
SouthAmerica,T,17/07/1916,Argentina,Uruguay,0,0
Friendly,F,18/07/1916,Uruguay,Brazil,0,1
Friendly,F,15/08/1916,Argentina,Uruguay,3,1
Friendly,F,15/08/1916,Uruguay,Argentina,1,2
Friendly,F,20/08/1916,Sweden,United States,2,3
Friendly,F,03/09/1916,Norway,United States,1,1
Friendly,F,01/10/1916,Uruguay,Argentina,0,1
Friendly,F,01/10/1916,Argentina,Uruguay,7,2
Friendly,F,01/10/1916,Hungary,Austria,2,3
Friendly,F,01/10/1916,Norway,Sweden,0,0
Friendly,F,08/10/1916,Sweden,Denmark,4,0
Friendly,F,15/10/1916,Denmark,Norway,8,0
Friendly,F,29/10/1916,Uruguay,Argentina,3,1
Friendly,F,05/11/1916,Austria,Hungary,3,3
Friendly,F,06/05/1917,Austria,Hungary,1,1
Friendly,F,08/05/1917,China,Philippines,3,0
Friendly,F,09/05/1917,Japan,China,0,5
Friendly,F,10/05/1917,Japan,Philippines,2,15
Friendly,F,03/06/1917,Denmark,Sweden,1,1
Friendly,F,03/06/1917,Hungary,Austria,6,2
Friendly,F,17/06/1917,Norway,Denmark,1,2
Friendly,F,15/07/1917,Austria,Hungary,1,4
Friendly,F,18/07/1917,Uruguay,Argentina,0,2
Friendly,F,15/08/1917,Argentina,Uruguay,1,0
Friendly,F,19/08/1917,Sweden,Norway,3,3
Friendly,F,02/09/1917,Uruguay,Argentina,1,0
Friendly,F,16/09/1917,Norway,Sweden,0,2
SouthAmerica,T,30/09/1917,Uruguay,Chile,4,0
SouthAmerica,T,03/10/1917,Argentina,Brazil,4,2
SouthAmerica,T,06/10/1917,Argentina,Chile,1,0
Friendly,F,07/10/1917,Denmark,Norway,12,0
Friendly,F,07/10/1917,Hungary,Austria,2,1
SouthAmerica,T,07/10/1917,Uruguay,Brazil,4,0
SouthAmerica,T,12/10/1917,Brazil,Chile,5,0
SouthAmerica,T,14/10/1917,Uruguay,Argentina,1,0
Friendly,F,14/10/1917,Sweden,Denmark,1,2
Friendly,F,16/10/1917,Uruguay,Brazil,3,1
Friendly,F,22/10/1917,Argentina,Chile,1,1
